"CodeCanton";"Inscrits";"Votants";"Exprimés";"PC";"EXG";"SOC";"RDG";"DVG";"UDF";"RPR";"DVD";"FN";"ECO";"CodeDpt"
"5426";3019;2214;2140;79;0;232;0;0;0;0;1829;0;0;"54"
"5428";8411;5551;5347;198;0;1132;0;211;1644;1562;135;465;0;"54"
"5430";12119;7256;6966;3460;111;976;0;0;1847;0;0;572;0;"54"
"5431";12939;8137;7753;3171;0;1533;0;1012;862;746;429;0;0;"54"
"5437";11751;7681;7324;2754;272;1314;0;0;0;2359;625;0;0;"54"
"5438";14066;8130;7865;396;0;1802;0;0;2881;0;1993;793;0;"54"
"5439";19656;11138;10854;500;0;2718;0;0;6131;0;0;1505;0;"54"
"5440";14513;9529;9148;1396;218;2683;0;0;0;0;4032;819;0;"54"
"5501";7007;4856;4661;426;0;1014;0;0;0;2244;977;0;0;"55"
"5502";8793;5478;5191;321;141;2691;0;0;884;1154;0;0;0;"55"
"5503";5804;4269;4177;126;0;312;0;2195;0;1305;0;239;0;"55"
"5507";2698;2227;2178;62;0;227;0;0;732;0;1157;0;0;"55"
"5510";3875;2763;2563;256;0;578;0;0;1729;0;0;0;0;"55"
"5512";1953;1642;1596;26;0;96;0;286;622;0;566;0;0;"55"
"5515";2564;1959;1899;79;0;144;0;173;703;0;800;0;0;"55"
"5517";8654;5797;5455;534;0;1100;0;0;0;2958;0;863;0;"55"
"5519";6506;4830;4664;2162;0;369;0;0;0;0;2133;0;0;"55"
"5521";1769;1341;1271;20;0;159;0;0;972;0;0;120;0;"55"
"5522";1264;998;887;28;0;86;0;0;0;0;773;0;0;"55"
"5523";2193;1713;1594;109;0;0;0;0;0;0;1302;183;0;"55"
"5524";4042;2920;2747;326;0;0;0;0;0;0;2421;0;0;"55"
"5525";2732;2014;1868;133;0;599;0;0;0;1136;0;0;0;"55"
"5530";7049;4349;4182;219;0;1015;0;0;1336;1143;0;469;0;"55"
"5609";8220;6241;6161;552;0;0;0;2126;0;0;3326;157;0;"56"
"5612";6710;5450;5331;710;0;1430;0;136;1620;0;1250;185;0;"56"
"5616";10063;7252;7006;469;0;1416;0;0;0;0;5121;0;0;"56"
"5618";14570;7997;7678;1070;109;2506;0;266;1313;1116;365;933;0;"56"
"5621";6741;4735;4629;120;0;580;0;964;0;0;2965;0;0;"56"
"5623";8626;6248;6120;124;0;1913;0;0;0;0;4083;0;0;"56"
"5625";10417;7717;7550;611;0;1227;0;0;3177;2260;0;275;0;"56"
"5626";16583;12440;12062;1025;0;3343;0;0;0;7132;0;562;0;"56"
"5628";17183;11112;10684;908;0;1829;0;0;6876;0;1071;0;0;"56"
"5629";8478;6177;6003;101;0;1422;0;0;4165;0;0;315;0;"56"
"5630";11551;7595;7306;337;0;1381;0;0;3429;0;2159;0;0;"56"
"5631";8720;6702;6590;61;0;2008;0;0;0;0;4272;249;0;"56"
"5632";6262;4384;4182;81;0;449;0;0;0;3405;0;247;0;"56"
"5633";6977;5278;5120;163;0;1578;0;0;0;0;3379;0;0;"56"
"5634";6994;5145;4985;165;0;523;0;0;0;0;4297;0;0;"56"
"5635";6708;4517;4406;134;0;850;0;327;3095;0;0;0;0;"56"
"5636";4666;3438;3214;144;0;837;0;0;0;2233;0;0;0;"56"
"5638";13497;9048;8854;209;0;3556;0;165;3698;0;465;761;0;"56"
"5639";14583;8433;8209;296;0;2368;0;0;4498;0;0;1047;0;"56"
"5640";14488;9689;9411;4242;0;1654;0;574;0;2269;0;672;0;"56"
"5642";14115;9259;8942;666;0;2483;0;0;1597;877;2321;998;0;"56"
"5702";10180;6689;6251;327;0;1135;0;0;0;0;3939;850;0;"57"
"5703";12164;8409;7897;327;0;1236;0;0;0;5446;0;888;0;"57"
"5705";12306;8198;7839;271;494;3263;0;0;3051;0;0;760;0;"57"
"5706";4598;3495;3338;80;0;471;0;0;0;1919;868;0;0;"57"
"5707";3487;2639;2433;69;0;536;0;0;0;1452;0;376;0;"57"
"5711";15648;10235;9929;3686;0;1569;0;0;2856;1529;289;0;0;"57"
"5712";13274;7858;7598;335;0;1060;0;0;0;3906;1190;1107;0;"57"
"5713";13133;8395;8107;384;138;1976;0;0;4687;0;0;922;0;"57"
"5716";4854;3730;3640;85;0;463;0;0;0;1425;1667;0;0;"57"
"5717";13089;7236;6896;278;187;1446;121;0;1780;1255;984;845;0;"57"
"5718";14789;8313;8061;248;184;1381;0;293;4746;0;0;1209;0;"57"
"5720";19441;11867;11412;433;191;3423;0;0;2037;3634;0;1694;0;"57"
"5729";19112;12245;11879;159;0;1084;0;0;9666;0;0;970;0;"57"
"5730";16358;10122;9528;283;0;1139;0;0;2340;3149;1713;904;0;"57"
"5732";12018;7657;7389;810;95;2465;106;0;291;2078;901;643;0;"57"
"5734";2928;2317;2221;40;0;218;0;0;0;1769;0;194;0;"57"
"5737";19487;11900;11530;558;264;2902;0;0;0;0;5891;1915;0;"57"
"5738";17078;11042;10600;2518;0;1435;0;0;2678;2142;789;1038;0;"57"
"5741";18935;11765;11223;585;0;3560;0;0;1533;4319;0;1226;0;"57"
"5742";12032;8429;8090;766;0;1793;0;0;0;0;0;5531;0;"57"
"5743";16476;11397;10976;4196;240;1524;0;0;0;3986;0;1030;0;"57"
"5744";12728;8340;8059;2222;0;2964;0;0;904;897;231;841;0;"57"
"5745";12649;7422;7020;646;0;1983;0;1030;0;1718;1643;0;0;"57"
"5747";16931;10600;10036;477;1065;3176;0;0;3720;0;408;1190;0;"57"
"5748";13279;8104;7668;1019;228;1965;424;715;1270;0;2047;0;0;"57"
"5749";15994;9733;9313;527;0;1477;0;0;4558;1773;0;978;0;"57"
"5750";16832;11700;10708;242;0;1476;0;0;1922;1538;5530;0;0;"57"
"5751";19856;11724;11229;494;429;1991;0;0;6046;0;179;1174;916;"57"
"5802";7995;5588;5405;921;539;1696;0;0;0;1809;0;440;0;"58"
"5806";4528;3253;3127;390;0;1334;0;0;1403;0;0;0;0;"58"
"5807";6903;4668;4507;455;0;1553;0;0;1862;0;322;315;0;"58"
"5808";6730;4391;4159;728;0;1312;0;0;0;0;2119;0;0;"58"
"5809";3435;2519;2440;402;0;0;0;1189;0;0;631;218;0;"58"
"5811";4197;3033;2936;393;0;1485;0;0;0;0;945;113;0;"58"
"5813";4864;3779;3683;291;0;1485;0;0;0;0;1907;0;0;"58"
"5814";4061;2713;2627;673;0;0;0;810;0;0;1144;0;0;"58"
"5819";3884;2907;2806;843;0;543;0;0;0;0;1420;0;0;"58"
"5823";3027;2202;2096;105;0;943;0;0;880;0;0;168;0;"58"
"5824";2783;1988;1908;145;0;708;0;0;0;0;1055;0;0;"58"
"5825";3876;2748;2701;225;0;485;0;235;0;0;1606;150;0;"58"
"5827";6127;4274;4081;1706;0;911;0;0;0;1464;0;0;0;"58"
"5828";10377;6369;6105;787;0;2591;0;0;0;2274;0;453;0;"58"
"5829";5483;3439;3319;453;0;1179;0;753;763;0;0;171;0;"58"
"5830";11450;7250;6907;1124;279;2048;0;0;2019;0;985;452;0;"58"
"5832";6063;4065;3911;1568;0;1061;0;0;0;1040;0;242;0;"58"
"5901";11915;9401;8940;4380;0;1384;0;0;862;2314;0;0;0;"59"
"5902";32912;25214;24375;2106;0;9423;0;0;5752;3295;1206;1528;1065;"59"
"5903";6465;4565;4368;449;0;971;0;0;500;1767;0;453;228;"59"
"5905";11175;8615;8318;417;0;2555;0;0;4381;0;0;527;438;"59"
"5909";11209;9391;9159;274;0;3510;0;0;0;0;4470;335;570;"59"
"5911";18343;13435;12659;5002;0;3010;0;0;1382;1955;1310;0;0;"59"
"5912";12167;9811;9419;721;0;3172;0;1486;1727;1332;0;471;510;"59"
"5913";16471;12207;11719;2453;0;2802;158;0;0;4967;404;935;0;"59"
"5915";14782;12096;11500;3856;0;2582;84;317;0;0;4059;602;0;"59"
"5916";6210;5400;5234;130;0;1392;0;0;0;3389;0;0;323;"59"
"5917";13202;10993;10580;1202;0;4771;0;0;3778;0;0;829;0;"59"
"5919";31107;21106;19990;5447;0;4799;0;0;873;3957;1503;1628;1783;"59"
"5920";15533;12015;11642;1082;0;3523;0;0;0;0;6100;937;0;"59"
"5923";42351;28518;27347;8305;0;6725;368;0;4100;4746;793;2310;0;"59"
"5924";33859;23036;21766;6692;0;5236;405;0;2180;3864;1540;1849;0;"59"
"5925";24896;16493;15995;892;0;3626;0;0;0;0;8753;1462;1262;"59"
"5927";15709;11969;11482;461;0;2849;0;3394;533;2273;1016;558;398;"59"
"5929";14004;10880;10424;817;0;2952;0;0;0;5418;0;671;566;"59"
"5932";7853;6542;6321;759;0;2562;0;0;194;1325;1195;286;0;"59"
"5933";38658;27791;26888;1507;0;7939;0;0;6242;4539;1268;3966;1427;"59"
"5935";17760;10448;10021;1266;139;3761;0;0;1234;1358;435;1191;637;"59"
"5937";30901;17172;16553;1502;337;3760;287;0;6353;0;429;2688;1197;"59"
"5940";30045;18831;18279;1562;507;7144;0;0;4227;0;1683;2263;893;"59"
"5941";21672;11265;10894;832;481;2954;102;0;1389;1508;1711;1404;513;"59"
"5942";27364;19852;18973;7265;0;4193;0;258;0;2826;3103;1328;0;"59"
"5945";24404;15995;15336;4408;543;3314;0;100;0;3991;118;2207;655;"59"
"5948";22912;17231;16600;1363;0;6275;0;0;3472;2798;0;1644;1048;"59"
"5949";7710;6290;6129;722;0;2806;0;0;533;1070;460;352;186;"59"
"5952";20094;12598;11930;972;0;4259;174;0;1330;1713;1085;2397;0;"59"
"5955";21988;16050;15353;5996;0;1982;0;0;4848;0;647;1089;791;"59"
"5958";13470;10908;10435;2403;0;4596;0;0;3436;0;0;0;0;"59"
"5959";7064;5626;5468;349;0;1928;0;0;1574;0;1100;324;193;"59"
"5961";35561;26127;24877;3932;209;4806;181;0;0;4734;6780;4235;0;"59"
"5962";30360;20701;19875;1201;0;5328;0;0;2434;5014;696;4276;926;"59"
"5965";34257;22554;21841;5813;0;3067;0;0;0;6875;2613;2140;1333;"59"
"5966";23025;15110;14617;4441;0;2037;0;0;5599;0;0;1475;1065;"59"
"5968";9568;8217;7991;178;147;3218;0;0;0;0;3864;286;298;"59"
"5972";34368;23199;22457;1433;0;8537;0;0;3813;5212;0;1944;1518;"59"
"5973";20390;13299;12500;1650;0;4035;0;0;0;2141;2056;2016;602;"59"
"5975";22434;14050;13462;903;0;3250;196;0;2313;3105;886;2809;0;"59"
"6003";10488;6632;6346;604;0;1642;551;0;2737;0;0;812;0;"60"
"6004";12067;8036;7671;867;0;2765;0;0;0;3037;0;1002;0;"60"
"6007";9691;6881;6613;1146;0;983;0;0;0;3703;0;781;0;"60"
"6011";15723;9630;9348;969;0;3062;0;0;4012;0;0;1305;0;"60"
"6012";16916;12173;11626;3468;0;1861;0;0;2978;1956;0;1363;0;"60"
"6013";4355;3641;3522;108;0;1121;0;0;399;0;1750;144;0;"60"
"6015";5388;4328;4156;225;0;1606;0;0;2322;0;3;0;0;"60"
"6016";3714;3067;2947;146;0;460;0;0;0;0;2118;223;0;"60"
"6018";4005;3116;3060;137;0;1507;0;0;409;436;402;169;0;"60"
"6019";4829;3618;3472;315;0;856;0;0;0;1948;0;353;0;"60"
"6022";4511;3588;3360;246;0;587;0;454;0;2073;0;0;0;"60"
"6024";8225;5810;5611;2254;130;806;0;0;446;0;1450;525;0;"60"
"6028";10659;7767;7400;1353;0;1714;0;0;0;3439;0;894;0;"60"
"6029";13877;9650;9393;938;0;1811;0;0;0;0;5640;1004;0;"60"
"6030";13188;8991;8688;985;0;2555;0;0;0;1765;2626;757;0;"60"
"6032";14540;10034;9549;1895;0;2884;0;0;0;2641;1223;906;0;"60"
"6033";9353;7470;7181;1169;0;3145;0;0;0;2325;0;542;0;"60"
"6034";18053;11430;11123;658;0;2637;0;2;6392;0;0;1434;0;"60"
"6035";4423;3661;3542;124;0;0;1372;0;971;870;0;205;0;"60"
"6036";20673;13439;13135;979;0;2511;0;0;4465;2692;815;1673;0;"60"
"6106";4607;3263;3079;180;0;743;0;0;2156;0;0;0;0;"61"
"6107";3549;2595;2449;127;0;0;0;0;573;1749;0;0;0;"61"
"6108";3809;3065;2989;82;0;168;0;528;0;1844;367;0;0;"61"
"6110";8367;5746;5490;380;0;662;0;0;0;0;4448;0;0;"61"
"6112";2284;1851;1821;56;0;687;0;0;406;429;243;0;0;"61"
"6115";10003;6684;6325;443;0;1662;0;978;0;0;2706;536;0;"61"
"6117";5141;3723;3516;183;0;0;0;0;0;1636;1224;473;0;"61"
"6119";3137;2029;1871;263;0;0;0;0;0;1608;0;0;0;"61"
"6121";3526;2513;2402;186;0;0;0;0;0;0;2216;0;0;"61"
"6124";2854;2234;2185;101;0;165;0;0;966;0;953;0;0;"61"
"6125";2846;2110;1980;130;0;0;0;0;0;1850;0;0;0;"61"
"6127";3734;2705;2495;57;0;361;0;0;0;0;2077;0;0;"61"
"6128";2909;1977;1815;176;0;0;0;0;0;1639;0;0;0;"61"
"6132";4840;3501;3425;134;0;290;0;0;0;0;3001;0;0;"61"
"6133";6300;4802;4540;166;0;912;0;0;3462;0;0;0;0;"61"
"6136";5675;3883;3662;192;0;663;0;0;0;2807;0;0;0;"61"
"6137";6295;4118;3956;265;0;1117;0;0;0;0;2574;0;0;"61"
"6138";9848;6402;6216;203;131;2621;0;0;0;0;3261;0;0;"61"
"6139";6873;4875;4715;1616;0;644;0;0;2202;0;0;253;0;"61"
"6140";9503;6663;6400;285;0;1907;0;0;932;1341;1649;286;0;"61"
"6202";10683;8849;8597;608;0;3182;0;0;4065;0;742;0;0;"62"
"6203";24031;17859;17086;1264;0;5809;0;0;7361;0;0;1494;1158;"62"
"6204";19811;14444;13660;1626;329;5840;0;0;3925;0;626;127;1187;"62"
"6206";13389;10307;9881;754;0;1685;0;0;0;7442;0;0;0;"62"
"6208";6185;5221;4986;252;0;1126;0;0;3328;0;0;280;0;"62"
"6210";8042;6713;6456;224;0;2316;0;0;1730;1860;0;326;0;"62"
"6212";21636;15996;15482;1765;72;6551;0;0;2400;3216;0;901;577;"62"
"6213";12140;7892;7487;1229;0;2826;0;0;2838;0;0;594;0;"62"
"6214";22840;14569;13884;2031;0;6066;0;0;1974;3813;0;0;0;"62"
"6215";18748;12314;11576;4075;0;1511;0;0;1584;2339;1212;855;0;"62"
"6216";18883;12324;11560;2377;0;1893;0;0;1654;3831;925;880;0;"62"
"6217";22934;17167;16079;7342;0;4834;0;0;0;3903;0;0;0;"62"
"6218";7396;6559;6373;899;0;2168;0;0;0;3107;0;199;0;"62"
"6219";15905;10981;10457;4386;0;2097;0;0;0;2613;0;1361;0;"62"
"6221";9488;8247;7896;971;0;3384;0;0;0;3541;0;0;0;"62"
"6222";20521;14845;14290;2782;0;2227;0;0;8304;0;0;977;0;"62"
"6223";6519;5781;5652;119;0;2670;0;0;1636;895;183;149;0;"62"
"6233";14762;11927;11388;2751;0;3698;0;0;466;3712;761;0;0;"62"
"6237";22777;16097;15560;1568;0;6133;0;0;2624;4661;574;0;0;"62"
"6239";5745;4736;4583;405;0;1320;0;0;2664;0;0;194;0;"62"
"6243";10662;8795;8582;815;0;1500;0;0;3724;0;2107;0;436;"62"
"6245";13884;10844;10382;1395;0;3142;0;0;1156;1969;1341;704;675;"62"
"6246";17958;13953;13549;5114;0;2682;0;0;0;4949;0;0;804;"62"
"6248";24775;17628;16686;4138;0;6162;0;1577;0;3440;0;1369;0;"62"
"6249";18798;12987;12311;2379;0;6633;0;0;0;1915;0;1384;0;"62"
"6250";12949;9360;8848;1643;0;3769;0;0;1878;0;499;610;449;"62"
"6252";15753;11038;10437;6585;0;1435;0;0;2417;0;0;0;0;"62"
"6253";19924;14289;13493;2908;0;6249;0;0;2349;0;1219;768;0;"62"
"6254";14576;9697;9013;2263;0;1967;0;0;1436;1380;1967;0;0;"62"
"6258";14602;10866;10303;732;174;3917;0;0;1100;2177;1465;0;738;"62"
"6260";18977;13522;12772;2870;0;6583;0;0;0;2371;0;948;0;"62"
"6262";12813;9916;9401;719;0;4863;0;0;643;2107;1069;0;0;"62"
"6263";16441;13019;12508;5518;0;3363;0;0;3627;0;0;0;0;"62"
"6264";12583;9003;8618;1511;0;4020;0;0;2118;0;0;0;969;"62"
"6265";13380;8378;7963;1225;0;3865;0;0;0;2873;0;0;0;"62"
"6266";14546;8895;8148;2766;580;1736;0;0;736;1272;494;564;0;"62"
"6267";13777;10190;9629;6108;0;1396;0;0;2125;0;0;0;0;"62"
"6302";8612;5932;5698;684;0;1250;0;0;3473;0;0;291;0;"63"
"6306";5854;4467;4354;406;0;1943;0;0;0;0;1838;167;0;"63"
"6307";3822;3248;3119;331;0;1363;0;0;1425;0;0;0;0;"63"
"6308";4498;3358;3292;252;118;617;0;0;2175;0;0;130;0;"63"
"6313";11087;6826;6651;369;0;0;1530;0;4090;0;0;662;0;"63"
"6314";4202;3249;3164;231;0;1277;0;0;1518;0;0;138;0;"63"
"6316";2080;1654;1615;166;0;651;0;83;685;0;0;30;0;"63"
"6319";13187;9243;8931;857;139;3415;0;0;0;2840;1074;606;0;"63"
"6321";3456;2644;2600;74;0;1100;0;0;0;1426;0;0;0;"63"
"6322";8086;6089;5902;418;72;2240;0;0;2252;0;529;391;0;"63"
"6323";7195;5498;5380;338;0;2247;0;0;1196;1258;97;244;0;"63"
"6326";7824;6011;5825;836;0;2153;0;0;2681;0;0;155;0;"63"
"6328";2876;2310;2262;224;0;725;0;0;1267;0;0;46;0;"63"
"6330";10749;7493;7209;598;0;1937;0;0;4131;0;0;543;0;"63"
"6332";4045;3246;3153;156;0;1930;0;0;928;0;0;139;0;"63"
"6333";10109;7322;7091;596;0;2550;0;0;2455;857;0;633;0;"63"
